source,target,step,type,amount,log_amount,is_fraud,balance_diff_orig,balance_diff_dest,orig_account_emptied,edge_id
C1082891823,C514997392,396,CASH_OUT,259645.99,12.467078256676867,0,-44578.0,259645.99,1,128359
C338441144,C902521396,206,CASH_OUT,32527.78,10.389880514921504,0,-32527.78,32527.78,0,128360
C1072845615,C854595669,255,TRANSFER,84680.11,11.346647833334831,0,-22901.0,84680.11,1,128361
C1947146199,C1214943629,282,CASH_OUT,22028.7,10.000146821909748,0,0.0,22028.699999999953,0,128362
C2117593251,C1958939916,229,CASH_OUT,83759.92,11.33572182924723,0,-48146.0,83759.92,1,128363
C1122193043,C1990445771,187,CASH_OUT,47267.61,10.763601717812303,0,-47267.609999999986,47267.609999999986,0,128364
C1705428533,C1508595070,134,TRANSFER,143664.93,11.87524595279442,0,0.0,143664.93000000063,0,128365
C1050984936,C1863825918,691,CASH_OUT,217500.61,12.28996153178233,0,-10765.0,217500.61,1,128366
C329221141,C595856580,401,TRANSFER,127930.64,11.759251337739581,0,0.0,127930.63,0,128367
C1242731774,C1156708337,325,TRANSFER,479679.46,13.08087545286856,0,0.0,479679.44999999995,0,128368
C229614459,C1506051174,661,TRANSFER,849359.26,13.652238709800246,0,0.0,849359.26,0,128369
C386450649,C1078128267,180,CASH_OUT,404289.78,12.909889650520942,0,0.0,404289.78,0,128370
C1838628022,C1405279239,178,CASH_OUT,230813.86,12.349371196292173,0,-50210.0,230813.86,1,128371
C1073484182,C1963104487,307,CASH_OUT,221336.59,12.30744437153324,0,-10353.0,221336.58999999997,1,128372
C839041362,C1738959536,208,CASH_OUT,156947.06,11.963670201569304,0,-161.0,156947.06000000006,1,128373
C1100522063,C654765749,619,CASH_OUT,138466.59,11.838391570005353,0,-50088.0,138466.6,1,128374
C668902167,C1215550051,399,CASH_OUT,229779.53,12.34487991495879,0,0.0,229779.52000000048,0,128375
C766559380,C692081404,202,CASH_OUT,134355.89,11.808254896688467,0,0.0,134355.8999999999,0,128376
C924369237,C580788027,276,CASH_OUT,47064.01,10.75928511645341,0,-3025.0,47064.0,1,128377
C907608650,C1893066914,185,CASH_OUT,387538.23,12.867572361360924,0,-237.0,387538.2299999995,1,128378
C543889169,C1882512085,141,TRANSFER,720668.72,13.487936225321967,0,0.0,720668.71,0,128379
C113652490,C214958057,280,CASH_OUT,99383.71,11.506753557875077,0,-10982.0,99383.7100000002,1,128380
C1782981283,C151735436,133,CASH_OUT,285162.17,12.560816821735914,0,-1608.0,285162.17,1,128381
C1836021810,C2054917935,231,CASH_OUT,50062.5,10.821047478642427,0,0.0,-235066.67000000086,0,128382
C915349011,C505872178,332,CASH_OUT,515257.55,13.15242409250149,0,0.0,515257.5499999998,0,128383
C1371436745,C959683427,404,CASH_OUT,170595.78,12.047058039301215,0,0.0,170595.78000000003,0,128384
C689969004,C1099048515,402,CASH_OUT,175907.16,12.077717319643982,0,0.0,175907.1499999999,0,128385
C760150658,C1476484082,299,CASH_OUT,334789.84,12.721261257605494,0,0.0,334789.83999999997,0,128386
C1294118348,C1914692386,403,CASH_OUT,292008.57,12.584541854685966,0,0.0,292008.5599999996,0,128387
C791851668,C1329285030,370,CASH_OUT,326703.69,12.696811953164111,0,-189729.0,326703.69,1,128388
C421133593,C1414803985,187,CASH_OUT,181756.56,12.110428990129043,0,0.0,181756.56000000052,0,128389
C1984019471,C1218883133,327,CASH_OUT,68438.93,11.133711705211919,0,-50617.0,68438.93,1,128390
C1427466687,C1679191603,228,CASH_OUT,9860.91,9.196435140804486,0,0.0,9860.909999999996,0,128391
C521529355,C1783821108,40,CASH_OUT,194295.38,12.177140004208956,0,0.0,194295.37999999998,0,128392
C1206671253,C169904524,34,CASH_OUT,239099.28,12.384638324503864,0,-5773.0,38174.85000000009,1,128393
C778400950,C1249851093,275,CASH_OUT,152523.48,11.935080386737074,0,0.0,152523.48000000004,0,128394
C1892216157,C1308068787,702,TRANSFER,3171085.59,14.969584859990926,1,0.0,0.0,0,128395
C1625487147,C1412724714,38,CASH_OUT,18019.38,9.799258618620343,0,-18019.380000000005,-3528.0,0,128396
C840325237,C2006593054,375,TRANSFER,542327.66,13.203627480409276,0,0.0,542327.6599999999,0,128397
C769698557,C1993162562,20,CASH_OUT,31072.85,10.34412190845358,0,-31072.850000000006,79256.84,0,128398
C1174372985,C770656459,644,TRANSFER,70669.49,11.165783367296068,1,-70669.49,0.0,1,128399
C2131354081,C1258812821,19,CASH_OUT,52757.53,10.873480744426418,0,-14546.0,190875.99,1,128400
C442032593,C467469227,597,TRANSFER,56916.88,10.949364806253666,0,0.0,56916.88000000012,0,128401
C1406769062,C1228875150,187,CASH_OUT,130854.28,11.781847258691764,0,0.0,130854.2799999998,0,128402
C1048941712,C777721277,252,CASH_OUT,194067.52,12.175966571562773,0,-23.0,194067.52,1,128403
C790763313,C300775727,301,TRANSFER,1958185.89,14.487529546955788,0,-96934.0,1958185.8900000001,1,128404
C1044346438,C300131160,188,TRANSFER,88972.03,11.39608856908242,0,-50597.0,88972.02000000002,1,128405
C259363730,C1861064867,181,CASH_OUT,168413.02,12.034180631481698,0,0.0,168413.01999999996,0,128406
C322482457,C1828767515,229,CASH_OUT,135329.43,11.815474696483665,0,-692.0,135329.43,1,128407
C1813626028,C815857361,370,CASH_OUT,162780.3,12.000162861088238,0,0.0,365757.04000000004,0,128408
C1052884270,C271096216,142,TRANSFER,110967.19,11.61699886264698,0,-4749.51,110967.18999999997,1,128409
C880227308,C514403132,380,CASH_OUT,29031.72,10.276178748805833,0,0.0,29031.72999999998,0,128410
C1521615403,C655902667,138,TRANSFER,50427.92,10.828320099017535,0,-16074.0,50427.919999999984,1,128411
C1733587741,C1909461340,308,CASH_OUT,15457.18,9.645893592054966,0,-15457.18,15457.180000000051,0,128412
C323857001,C1982168080,424,CASH_OUT,2772748.37,14.83534993825571,1,-2772748.37,2772748.37,1,128413
C238580135,C953219182,327,TRANSFER,1839049.14,14.424759768032615,0,0.0,1839049.1399999997,0,128414
C215184828,C729816061,275,CASH_OUT,84637.82,11.346148305596078,0,0.0,84637.81999999983,0,128415
C251300975,C65438945,331,TRANSFER,419317.0,12.946384860928118,0,-22081.0,770212.07,1,128416
C200903694,C986857206,232,CASH_OUT,162203.62,11.99661390361169,0,0.0,162203.6299999999,0,128417
C1951058229,C1929244018,589,CASH_OUT,190161.74,12.155635510849073,0,0.0,190161.75,0,128418
C490813039,C1923486596,264,CASH_OUT,159627.99,11.980607589107017,0,0.0,159627.99,0,128419
C147275380,C548592668,300,CASH_OUT,178231.74,12.090845503293657,0,0.0,178231.74,0,128420
C90830769,C642841499,357,CASH_OUT,194768.64,12.179572805888306,0,-9714.0,194768.65,1,128421
C332458450,C1183841344,376,CASH_OUT,377460.14,12.841222901975138,0,-148043.0,377460.14,1,128422
C835321462,C943081577,298,TRANSFER,179675.67,12.098914236853071,0,0.0,179675.67000000004,0,128423
C37022674,C1193627225,378,CASH_OUT,159716.48,11.981161783441872,0,-15902.0,159716.48,1,128424
C1606845642,C1198313592,229,TRANSFER,1960870.29,14.488899468144258,0,0.0,1960870.3000000007,0,128425
C1655481684,C1173613703,376,CASH_OUT,20561.07,9.931203395434968,0,-20561.06999999995,20561.069999999832,0,128426
C649617646,C1858093406,275,CASH_OUT,140521.19,11.85312069122843,0,-6463.0,140521.18999999994,1,128427
C171987241,C143177495,325,TRANSFER,441873.49,12.998781161459748,1,-441873.49,0.0,1,128428
C1952327810,C1025534240,261,TRANSFER,135361.21,11.81570950153892,0,-6884.05,135361.21999999997,1,128429
C1413552379,C1739263553,403,TRANSFER,243692.71,12.403667428857553,0,-243692.71000000008,243692.7100000009,0,128430
C1749718722,C1138496393,229,CASH_OUT,102023.79,11.532971101952848,0,-102023.78999999998,102023.79000000004,0,128431
C397770720,C1689317472,297,TRANSFER,1085832.45,13.897858406757381,0,-284573.95,1085832.45,1,128432
C1581579054,C1054897652,715,CASH_OUT,22384.89,10.01618612865174,0,-22384.89,22384.890000000014,0,128433
C1455120619,C2080178799,297,CASH_OUT,5591647.96,15.536784785531907,1,-5591647.96,5591647.95,1,128434
C1563645953,C1512661744,231,CASH_OUT,690430.39,13.445071884114082,0,0.0,690430.3899999999,0,128435
C1090474918,C1417727364,130,CASH_OUT,178919.88,12.094698975933973,0,-5129.0,178919.88,1,128436
C138299143,C983962420,250,TRANSFER,2647403.29,14.789090204718303,0,-2483.0,2647403.29,1,128437
C423406414,C1944073123,237,TRANSFER,499964.79,13.122294955063573,0,0.0,499964.7899999999,0,128438
C372349197,C1304036920,357,CASH_OUT,5137.77,8.544569030201595,0,0.0,5137.770000000004,0,128439
C339830547,C514616469,254,CASH_OUT,235605.37,12.369917767745509,0,-139.0,235605.3700000001,1,128440
C1892369815,C108426644,398,CASH_OUT,134643.6,11.810393993462295,0,0.0,134643.59000000003,0,128441
C1943044019,C424614514,327,CASH_OUT,139297.33,11.844373171182035,0,-30915.0,139297.32999999984,1,128442
C505579341,C1420266531,161,TRANSFER,1231219.58,14.023516576766715,0,0.0,1231219.58,0,128443
C129555074,C2104363903,187,TRANSFER,27806.37,10.233056372457504,0,0.0,27806.380000000005,0,128444
C32482153,C1852596747,17,CASH_OUT,112307.81,11.629007588228255,0,0.0,112307.79999999993,0,128445
C1501612578,C904877915,131,CASH_OUT,24334.16,10.099677497138071,0,0.0,24334.170000000002,0,128446
C693835708,C78235074,382,CASH_OUT,20295.39,9.918198316703487,0,-13637.0,20295.390000000014,1,128447
C971494210,C753873608,153,CASH_OUT,121180.93,11.705048249092732,0,-21848.0,65718.80000000005,1,128448
C1316086999,C1449360036,18,CASH_OUT,75031.66,11.225678764397022,0,0.0,1850835.4099999997,0,128449
C1649854335,C1151853246,12,CASH_OUT,706983.9,13.468764586800557,0,-39133.0,364740.85,1,128450
C66563021,C1171150478,130,CASH_OUT,223609.9,12.317662766838811,0,0.0,223609.89000000013,0,128451
C600289799,C895481638,136,CASH_OUT,555346.86,13.227349971162074,0,-16539.0,969245.33,1,128452
C1436300761,C1548291607,163,CASH_OUT,51450.09,10.848386926654888,0,0.0,51450.090000000026,0,128453
C1655839869,C942499609,131,TRANSFER,119823.66,11.693784786552493,0,-11035.0,119823.65999999992,1,128454
C2002080197,C2092883088,42,TRANSFER,991811.82,13.807289678946775,0,-470.0,991811.82,1,128455
C1370520078,C1318937541,395,CASH_OUT,134272.96,11.807637469444838,0,0.0,134272.95999999996,0,128456
C1625402582,C363377192,44,CASH_OUT,383888.15,12.858109118021119,0,0.0,383888.13999999966,0,128457
C1022498421,C1697378157,93,TRANSFER,3206623.39,14.980729349895187,1,-3206623.39,0.0,1,128458
C851846125,C1840046890,311,TRANSFER,936083.35,13.749460868920757,0,0.0,936083.3500000015,0,128459
C226433334,C65461598,19,TRANSFER,282916.69,12.552911286264338,0,-35153.04,282916.6899999995,1,128460
C1654229041,C1721439071,11,CASH_OUT,402080.74,12.904410680265071,0,-41875.23,402080.74,1,128461
C251049056,C2127692741,35,CASH_OUT,121019.02,11.703711265438239,0,-27771.0,121019.02000000002,1,128462
C279645568,C1254381871,276,CASH_OUT,269897.82,12.505802427006913,0,0.0,454280.68,0,128463
C1521162632,C1829023304,43,CASH_OUT,4601.25,8.434300593326672,0,-4601.25,4601.24,0,128464
C292220917,C918743006,20,CASH_OUT,41159.33,10.625230207408558,0,-31447.0,41159.32999999996,1,128465
C1380921241,C2061257343,348,CASH_OUT,139951.6,11.849059072834624,0,0.0,139951.6,0,128466
C1803714554,C715077271,235,TRANSFER,540374.05,13.200018714498265,0,-146.0,540374.05,1,128467
C108379769,C2126217921,15,CASH_OUT,198143.72,12.196752951783617,0,-45184.95,198143.72,1,128468
C14537846,C1494688243,355,TRANSFER,872261.38,13.678845552126859,0,-72118.0,872261.3699999999,1,128469
C1630083315,C2077356385,331,CASH_OUT,24210.5,10.094583005881445,0,-73.0,24210.5,1,128470
C1181341485,C1872565296,308,CASH_OUT,243891.77,12.404483940468207,0,0.0,243891.77000000002,0,128471
C1269107761,C812434152,184,CASH_OUT,151150.7,11.92603924724988,0,0.0,217760.68000000017,0,128472
C2011585969,C1425226998,347,CASH_OUT,174388.66,12.069047499708528,0,0.0,174388.66999999993,0,128473
C69656036,C2101384342,278,TRANSFER,198491.97,12.198508962865105,0,0.0,198491.96999999997,0,128474
C25036010,C1334305123,400,TRANSFER,1492418.21,14.215908992130512,0,0.0,1492418.21,0,128475
C1889959195,C1482192440,372,CASH_OUT,19195.4,9.862478040435551,0,-8091.0,19195.4,1,128476
C1132342587,C916265503,134,CASH_OUT,516524.56,13.154880053248661,0,0.0,516524.57000000007,0,128477
C880223526,C1789003635,227,CASH_OUT,425683.07,12.961452730397255,0,-60636.0,425683.06999999995,1,128478
C1553551251,C1051074949,129,CASH_OUT,474.68,6.164745359249787,0,0.0,474.679999999993,0,128479
C272383566,C1046205077,42,TRANSFER,434940.44,12.982966680318988,0,0.0,434940.43999999994,0,128480
C1282333563,C203254914,355,CASH_OUT,225869.8,12.327718433366368,0,-36701.0,163590.21,1,128481
C99378774,C1646058151,258,CASH_OUT,105050.45,11.562205509128862,0,-55414.0,105050.43999999994,1,128482
C1952033264,C1884550435,129,TRANSFER,1191921.98,13.991078510425892,0,0.0,1407066.0500000003,0,128483
C795672496,C886573698,43,CASH_OUT,153453.89,11.941161926597811,0,-20924.0,153453.89,1,128484
C346270269,C2047873194,347,CASH_OUT,297478.2,12.6030995855572,0,-59451.0,297478.18999999994,1,128485
C906709380,C6569909,372,CASH_OUT,339244.24,12.734478546648054,0,-22521.0,339244.25,1,128486
C190712252,C1116523478,156,TRANSFER,31555.17,10.359524411448536,0,0.0,31555.180000000022,0,128487
C1718928607,C637180471,349,CASH_OUT,86470.45,11.367569580635438,0,-62569.0,86470.45000000001,1,128488
C282844535,C366108482,664,CASH_OUT,46189.95,10.740539170435492,0,-14683.0,46189.950000000186,1,128489
C803566243,C1815196688,207,TRANSFER,623267.49,13.342732668013536,0,0.0,623267.4899999998,0,128490
C156939607,C1546074666,255,CASH_OUT,149466.46,11.914833989258874,0,0.0,149466.4600000002,0,128491
C759181751,C994013807,137,CASH_OUT,342383.37,12.74368927384332,0,-48221.0,342383.37,1,128492
C1733471221,C750503614,250,CASH_OUT,300363.51,12.612752049416047,0,0.0,-10328.35999999987,0,128493
C12136683,C1550460333,232,TRANSFER,854643.26,13.658440591162247,0,0.0,854643.2599999998,0,128494
C1324485174,C1364698209,177,CASH_OUT,322762.86,12.684676251241532,0,0.0,322762.85999999987,0,128495
C885154993,C2112172953,137,CASH_OUT,386855.12,12.86580811993777,0,-20278.0,386855.12,1,128496
C1576543174,C1230805603,347,TRANSFER,79974.58,11.289476617057755,0,0.0,79974.57999999996,0,128497
C1995169989,C57646350,308,CASH_OUT,246017.13,12.41316051138584,0,0.0,246017.1299999999,0,128498
C1831425815,C148517949,211,CASH_OUT,230209.18,12.346747996707428,0,0.0,230209.1799999997,0,128499
C419988534,C1311487812,307,TRANSFER,97066.29,11.483159728319237,0,-97066.29000000001,97066.29999999993,0,128500
C749830529,C708307617,12,TRANSFER,517742.68,13.15723557251988,0,-517742.67999999993,1309261.8299999998,0,128501
C1479554616,C13813694,403,CASH_OUT,196115.69,12.186465118200758,0,-29446.0,196115.69,1,128502
C1344410851,C781312520,285,CASH_OUT,183603.32,12.12053828630348,0,0.0,183603.32000000007,0,128503
C1079847216,C74644813,164,CASH_OUT,65380.8,11.087999211254376,0,-1151.0,65380.799999999996,1,128504
C950646036,C1735213972,209,CASH_OUT,224891.8,12.323379123206395,0,-10151.0,224891.80000000005,1,128505
C765611474,C1717513242,259,TRANSFER,174938.05,12.07219290652581,0,0.0,174938.05000000028,0,128506
C629044166,C1184347959,40,CASH_OUT,503988.62,13.130310951603326,0,-770.0,503988.62,1,128507
C435927052,C1017270061,325,CASH_OUT,132840.88,11.796914827754286,0,0.0,132840.8900000006,0,128508
C1587367055,C506366269,540,CASH_OUT,17074.48,9.74539879531767,0,-345.0,17074.479999999996,1,128509
C1530916894,C552260357,405,CASH_OUT,49472.22,10.809186792057002,0,-29692.0,49472.22,1,128510
C256552805,C312822815,303,TRANSFER,447009.83,13.010338101490127,1,-447009.83,0.0,1,128511
C855788158,C1260877050,285,TRANSFER,6249265.86,15.64797471243212,1,-6249265.86,0.0,1,128512
C982224924,C650624021,323,CASH_OUT,161120.48,11.9899138936103,0,-30755.0,161120.47999999998,1,128513
C78750498,C731721834,38,CASH_OUT,264672.51,12.486252307650066,0,-52011.0,226898.89999999997,1,128514
C1904644533,C1037703259,393,CASH_OUT,120163.3,11.696615251976846,0,0.0,120163.30000000005,0,128515
C2118397736,C545530440,399,CASH_OUT,154224.63,11.946171939010329,0,-20227.0,154224.63,1,128516
C723224785,C16884294,379,CASH_OUT,117736.34,11.676211490174847,0,0.0,117736.34999999998,0,128517
C232294663,C30283620,236,CASH_OUT,18363.12,9.818154039871832,0,0.0,18363.130000000005,0,128518
C726671123,C1184322656,258,CASH_OUT,245754.57,12.412092703062834,0,0.0,245754.57000000007,0,128519
C2004986614,C1707506179,400,CASH_OUT,64693.64,11.077433633162347,0,0.0,64693.649999999994,0,128520
C727948988,C563420395,14,CASH_OUT,163445.99,12.004243996565231,0,-163445.99,163445.99,0,128521
C900065648,C1585678342,138,CASH_OUT,29817.04,10.302868858459039,0,0.0,29817.039999999994,0,128522
C1288381925,C1268949421,284,CASH_OUT,238784.26,12.383319933302367,0,-6364.0,238784.26,1,128523
C362538924,C1568458753,404,CASH_OUT,63747.64,11.06270312945978,0,0.0,63747.630000000005,0,128524
C445569940,C1453105632,303,TRANSFER,2103430.4,14.559080569168108,0,-91836.0,2103430.4,1,128525
C1156226438,C444208675,403,CASH_OUT,141911.35,11.86296489248289,0,-41672.03,141911.36000000034,1,128526
C291037259,C813646705,400,TRANSFER,1126146.45,13.934313029374964,0,-654.0,1126146.45,1,128527
C449893846,C1432041332,380,CASH_OUT,8209.19,9.013131344687826,0,-8209.190000000002,8209.190000000002,0,128528
C1250212964,C1759318557,133,CASH_OUT,105804.74,11.569360050242807,0,-4196.0,105804.74000000002,1,128529
C1096406926,C938648520,324,CASH_OUT,187458.44,12.141317780992056,0,0.0,187458.44,0,128530
C749359472,C2042372129,183,CASH_OUT,257721.78,12.459639790094913,0,-50891.0,257721.7899999998,1,128531
C1053771165,C136677281,380,CASH_OUT,52044.79,10.859879187006237,0,-741.0,52044.79,1,128532
C1016521533,C475877892,66,TRANSFER,7169129.94,15.785294997419221,1,-7169129.94,0.0,1,128533
C1433348638,C1135312163,337,CASH_OUT,106420.38,11.575161775553598,0,0.0,106420.37000000011,0,128534
C173897673,C1153161221,139,CASH_OUT,76875.5,11.24995551711358,0,-76875.5,76875.5,0,128535
C1071517580,C1280048196,590,CASH_OUT,235159.79,12.368024771925414,0,0.0,235159.79000000004,0,128536
C979935450,C1608983500,303,TRANSFER,15985656.36,16.58720246318386,0,0.0,17379080.759999998,0,128537
C885669775,C381764687,38,TRANSFER,385383.21,12.86199606370275,0,-36496.0,385383.2,1,128538
C866598421,C690602842,257,CASH_OUT,131101.98,11.783738400233345,0,0.0,131101.97999999998,0,128539
C799555880,C342449535,138,CASH_OUT,74856.45,11.223340917292884,0,0.0,45786.32999999996,0,128540
C983058611,C2004108026,327,TRANSFER,5664193.24,15.549675207552985,0,-21470.0,5664193.24,1,128541
C282364138,C110407,276,CASH_OUT,8532.74,9.05178299691402,0,0.0,8532.739999999292,0,128542
C761154827,C1094062146,33,CASH_OUT,60396.83,11.008708456125193,0,-1772.0,60396.83,1,128543
C262137427,C1917724137,307,CASH_OUT,147335.28,11.900472872191727,0,-36146.0,147335.28,1,128544
C1770443438,C82967872,251,CASH_OUT,283241.86,12.554059971158596,0,0.0,283241.85999999987,0,128545
C2043230204,C1701116785,138,CASH_OUT,76651.04,11.24703149842721,0,-61764.0,76651.03999999998,1,128546
C813944050,C422771892,229,CASH_OUT,216180.38,12.283873056519067,0,-37731.0,216180.38,1,128547
C1196425104,C70357570,182,CASH_OUT,140510.87,11.853047248173132,0,0.0,140510.87,0,128548
C181046913,C1398929080,165,TRANSFER,1382274.26,14.139241438585563,0,0.0,1382274.2599999998,0,128549
C918480550,C602397056,110,TRANSFER,2145934.81,14.579086290262238,1,-2145934.81,0.0,1,128550
C791016787,C2060465080,236,TRANSFER,743107.55,13.518597409933225,0,-5289.0,743107.55,1,128551
C31072228,C2043561429,305,CASH_OUT,2321633.57,14.657782051593891,1,-2321633.57,2321633.57,1,128552
C2056772048,C98572873,330,CASH_OUT,25397.04,10.142427284674898,0,0.0,25397.030000000028,0,128553
C123541435,C1929784496,298,CASH_OUT,18826.58,9.843078095070185,0,-10172.0,18826.58,1,128554
C643903265,C1123769409,187,CASH_OUT,167062.79,12.026130994512519,0,-129.0,167062.78999999998,1,128555
C696760428,C577061559,730,TRANSFER,156396.46,11.960155866552263,1,-156396.46,0.0,1,128556
C1422684050,C1036254196,349,CASH_OUT,42796.72,10.664240109122899,0,0.0,42796.71000000002,0,128557
C2063607854,C1740975948,276,CASH_OUT,211110.45,12.260141472062319,0,-47096.0,211110.46000000002,1,128558
C2043748953,C1435887792,277,CASH_OUT,4602.1,8.43448526854324,0,0.0,4602.100000000006,0,128559
C1559871062,C240259950,252,CASH_OUT,125769.56,11.742214573603444,0,-125769.56,345402.91000000015,0,128560
C1686769749,C538927331,254,CASH_OUT,33355.16,10.41499774193359,0,0.0,33355.16,0,128561
C1036531753,C1541367656,184,CASH_OUT,29765.52,10.301139550972696,0,-3047.0,130953.56,1,128562
C1286979641,C1575161352,187,CASH_OUT,77920.59,11.263458343652374,0,-14557.0,77920.59,1,128563
C579851816,C1612002166,377,TRANSFER,630232.58,13.353845791557266,0,0.0,630232.5799999982,0,128564
C1331598261,C580319797,619,CASH_OUT,186361.32,12.13544801487664,0,0.0,186361.31999999995,0,128565
C733266005,C1263200414,181,CASH_OUT,71789.11,11.181502001816186,0,-40314.0,71789.10999999999,1,128566
C1831730819,C2071939506,346,CASH_OUT,248703.25,12.424019718507566,0,0.0,248703.25,0,128567
C696802928,C94159799,307,CASH_OUT,348035.57,12.76006283944234,0,0.0,348035.57000000007,0,128568
C1887831599,C1266685300,228,CASH_OUT,298710.26,12.607232700179337,0,-31319.0,298710.26,1,128569
C791342677,C1847464356,251,CASH_OUT,398093.18,12.894443889439192,0,-365942.0,588146.29,1,128570
C128004722,C896565702,159,TRANSFER,133290.08,11.800290587198594,0,-10329.0,133290.08,1,128571
C91320192,C1209047767,371,CASH_OUT,321690.87,12.681349440915236,0,0.0,321690.87000000005,0,128572
C1310817041,C206548687,40,CASH_OUT,178479.83,12.092236479476597,0,-11139.0,178479.84000000032,1,128573
C1194294027,C95339485,325,CASH_OUT,330177.42,12.70738845400177,0,0.0,330177.4199999999,0,128574
C1800932816,C431489887,141,CASH_OUT,131228.13,11.784700158286705,0,-50320.0,131228.1299999999,1,128575
C1335615679,C650152764,388,TRANSFER,960196.16,13.774893917357462,1,-960196.16,0.0,1,128576
C2083440201,C1813509324,211,CASH_OUT,105547.34,11.56692432600926,0,-21926.0,105547.34,1,128577
C889125196,C1771995566,179,CASH_OUT,172669.08,12.059138000717887,0,-818.0,172669.08000000002,1,128578
C372268129,C1332545363,188,TRANSFER,414988.27,12.936007943456891,0,0.0,414988.27,0,128579
C71376212,C1044935616,18,CASH_OUT,151576.45,11.928851994424674,0,-49.0,252365.65999999997,1,128580
C937695332,C1238647727,369,CASH_OUT,229234.64,12.342505749116455,0,0.0,229234.64000000013,0,128581
C650167523,C2108428953,18,CASH_OUT,66272.4,11.101543889032538,0,-130.0,66272.4,1,128582
C344900304,C578000941,323,CASH_OUT,72284.37,11.188377036357098,0,-881.0,72284.37,1,128583
C182172275,C880627473,20,CASH_OUT,70963.46,11.169934467319498,0,0.0,70963.46000000008,0,128584
C2008752203,C630034993,355,CASH_OUT,56052.57,10.934063119603117,0,0.0,56052.56999999998,0,128585
C944398133,C341986223,210,CASH_OUT,183662.61,12.120861156860215,0,-267.0,183662.60000000003,1,128586
C411490769,C601698700,252,TRANSFER,224407.73,12.321224355617263,0,-272.0,224407.73,1,128587
C426730467,C802982068,182,CASH_OUT,259018.9,12.46466017170693,0,-29994.0,259018.90000000037,1,128588
C1770709496,C1244629262,131,TRANSFER,1286558.6,14.067482236875325,0,-30800.0,1286558.6,1,128589
C2064728422,C273770733,573,CASH_OUT,252656.59,12.439790451828285,0,0.0,252656.59000000003,0,128590
C544230418,C2070797666,253,CASH_OUT,57782.21,10.96445352803263,0,-57782.21,57782.20000000001,0,128591
C564933740,C1722268267,353,CASH_OUT,243239.46,12.401805780368583,0,0.0,243239.45999999996,0,128592
C2142960148,C2082780561,331,CASH_OUT,72542.75,11.191945107116933,0,-4043.0,72542.75,1,128593
C1761524894,C2020848106,403,CASH_OUT,169221.14,12.038967568657837,0,0.0,169221.1400000006,0,128594
C845613794,C807455923,400,CASH_OUT,3178.87,8.064595594435447,0,0.0,3178.8600000000006,0,128595
C1467262611,C1255087536,42,CASH_OUT,234241.14,12.364110645642313,0,0.0,234241.14,0,128596
C810331224,C221783252,402,CASH_OUT,232654.31,12.357313280996857,0,0.0,232654.31000000006,0,128597
C2105479600,C568605516,187,CASH_OUT,29428.64,10.2897576087368,0,-2842.0,29428.639999999898,1,128598
C1149838858,C1637373249,233,TRANSFER,1470243.25,14.200939101415049,0,0.0,1257084.7700000003,0,128599
C5582201,C1745147883,229,CASH_OUT,222462.02,12.312516164528116,0,0.0,222462.01999999996,0,128600
C1398711376,C910056711,147,TRANSFER,489514.32,13.101171037705038,1,-489514.32,0.0,1,128601
C229473260,C1767735686,43,TRANSFER,1056191.72,13.870181226597245,0,-10835.0,1056191.7199999988,1,128602
C1379795197,C1540451701,281,CASH_OUT,369365.8,12.819545467234493,0,0.0,515822.48,0,128603
C359061897,C345507865,11,CASH_OUT,189094.56,12.150007774730495,0,0.0,205988.91999999993,0,128604
C813570334,C1851757939,210,CASH_OUT,241359.29,12.394046075356915,0,-14223.0,241359.28999999998,1,128605
C1188650365,C1322780342,326,CASH_OUT,482326.83,13.086379307067011,0,0.0,482326.8300000001,0,128606
C549749489,C620638596,8,CASH_OUT,385622.19,12.862615979951682,0,0.0,303381.03000000026,0,128607
C2112724586,C1673329810,405,TRANSFER,1333240.14,14.10312348302543,0,-402668.33,1333240.1400000001,1,128608
C1975574438,C2112165005,276,CASH_OUT,58403.22,10.975143426479644,0,0.0,58403.22000000067,0,128609
C131161227,C740111360,34,TRANSFER,29820.91,10.302998637240055,0,0.0,29820.910000000003,0,128610
C1037649342,C458782876,354,CASH_OUT,316373.44,12.664681727794495,0,-50875.0,316373.43999999994,1,128611
C1196687311,C135800780,681,CASH_OUT,317100.51,12.666977222419863,0,0.0,317100.5099999998,0,128612
C1202054689,C751169191,307,CASH_OUT,201965.41,12.215856675427391,0,-52106.0,201965.41000000015,1,128613
C1417773638,C637846044,359,TRANSFER,3813376.89,15.154025939620114,0,-112136.04,3813376.8899999997,1,128614
C2090017297,C1845398822,208,CASH_OUT,89128.86,11.39784968638416,0,-41016.69,89128.85999999999,1,128615
C1602019076,C1683536364,131,CASH_OUT,308665.99,12.640018272475857,0,-26251.0,308665.99,1,128616
C1851701945,C80486898,323,TRANSFER,4097279.04,15.2258339066461,0,0.0,4097279.049999999,0,128617
C2128460543,C31847388,346,CASH_OUT,473377.49,13.06765053776736,0,-20072.0,473377.49000000005,1,128618
C578463359,C702393884,35,CASH_OUT,224432.69,12.321335575051583,0,0.0,224432.69000000018,0,128619
C441347544,C785114970,20,CASH_OUT,125834.71,11.74273244624196,0,-6065.0,125834.7100000002,1,128620
C434857584,C1051760119,226,CASH_OUT,295563.06,12.596640877443777,0,0.0,550839.5900000001,0,128621
